"R11" "R12" "R13" "R14" "R15" "R16" "R17" "R18" "R19" "R110" "R21" "R22" "R23" "R24" "R25" "R26" "R27" "R28" "R29" "R210" "R31" "R32" "R33" "R34" "R35" "R36" "R37" "R38" "R39" "R310" "R41" "R42" "R43" "R44" "R45" "R46" "R47" "R48" "R49" "R410" "R51" "R52" "R53" "R54" "R55" "R56" "R57" "R58" "R59" "R510" "R61" "R62" "R63" "R64" "R65" "R66" "R67" "R68" "R69" "R610" "R71" "R72" "R73" "R74" "R75" "R76" "R77" "R78" "R79" "R710" "R81" "R82" "R83" "R84" "R85" "R86" "R87" "R88" "R89" "R810" "R91" "R92" "R93" "R94" "R95" "R96" "R97" "R98" "R99" "R910" "R101" "R102" "R103" "R104" "R105" "R106" "R107" "R108" "R109" "R1010"
"R53" 11.8929818714923 6.77934877893007 9.5329724695505 8.40832046512742 9.45874006920059 5.69353061403311 9.54914345169925 7.45567589592579 9.87532996195458 9.87085494756376 7.85985104356023 7.49802317975383 16.5853450143933 7.43610863187378 11.8357379608217 6.94946249471474 9.34648696295435 7.30663092067865 9.64142358696132 10.930235195758 11.0935469473932 9.24720723016849 7.4894745735014 5.25284308041354 8.40144825260811 7.64886512379239 6.40093383012727 7.51674336317611 6.69799298648257 6.72572074246993 7.05023841706624 7.29449183881195 6.77140312227039 8.28349595070002 6.759141307956 6.41895681042981 5.94335170278064 5.43876091059859 7.34706933374756 7.79781969696253 6.53425580984436 5.34976621350305 16.536058545638 4.28578169405672 5.48685161907434 5.69018080795186 6.13284770256821 6.29072511889483 4.8049325985046 5.14315494428158 7.3484692922937 5.33588777282054 5.86259183245009 4.46433790512238 3.90023151703225 2.74221677471794 4.16633579684281 3.90949996217922 3.05634347260845 5.68108158632265 4.28242594126484 7.2625675938755 3.60954565483161 3.89745163308495 3.40158352321779 4.04098995393363 2.85700230347761 4.1410107571355 1.89216133590824 3.85414479706354 2.23961761519529 2.20212608155287 1.84722386016837 2.195608180709 2.32368703468391 3.09660466030265 1.93051213406068 2.35592801557399 2.70347577634894 4.91746741501594 1.23311818819873 1.18376063033941 1.31044686506129 -0.661639659975921 1.35167685382312 0.804953136667887 -0.0679064539571691 0.482828334068111 0.276371072265287 2.99438697604512 -1.8811800935974 -1.44892571735283 -1.07536522594861 -1.23493105825745 -1.28909916530503 -1.76573010221145 -0.0740545150391747 1.25510569260924 3.22023041160023 1.51216885813512
"R54" 6.08302163406429 3.49794043588249 3.60186205376417 5.11220462885258 7.9849256889796 4.17186398154149 5.38864461899568 7.27785483681203 7.51242078347227 9.35524436775152 1.19174355006734 2.9567108023588 7.69749347806556 7.0419606872273 6.56943213841536 7.5918622416257 6.99324238911205 7.45191979834618 6.36144944247876 6.50267811386851 6.97379308224135 8.24053822710309 1.772477345343 8.44669461686863 5.95292367465777 5.39559446067188 7.46362247844199 6.54945315734089 6.2970049056849 5.72442823785882 1.17137678814828 4.23783200674779 7.11669966808458 5.57707658619622 7.12647771616802 6.26804848182924 5.35018583807523 6.85923308231651 5.17601852849734 5.46898751317044 4.59242815018984 5.90650554869983 4.28578169405672 14.5834738611497 4.43104094472317 5.06309679983186 4.382453707646 5.51504572391128 6.94909807898972 4.27648702599085 3.42823391549929 3.91098038027012 3.42921368360347 3.63436475131551 3.84243444834179 4.78921496575146 3.9775423493849 5.23727256900049 4.51574114290029 4.60032153639692 1.24972991054123 3.50906899841853 2.49567436019848 4.23021706912328 4.2115579323555 2.36002840211305 5.3937286298991 2.8485032776387 6.62946168341465 5.16658416271091 1.0241592305766 1.88374369356259 3.99934738796007 2.85755821113634 2.66549312696187 2.79605655619145 2.22746166902182 1.21978101255888 3.28536388213438 0.571997406769897 -0.075344171320252 0.944089963941051 1.34987316325438 2.47000297918553 2.9127458809383 2.13279246809793 2.70027147746592 3.20973983151147 0.343702055074695 0.782283466377317 -1.94696692476147 -1.62433703964938 -1.97682589883039 -0.375981925105887 -0.469201957109738 -0.437973384889626 0.41169953400686 1.8598523728494 -1.21093989992802 0.0710766380004468
"R55" 10.8782615208778 4.16239964661262 3.57884063128137 6.64978332216999 11.542179993802 7.93447541351025 9.85728187136827 9.63629542836989 10.5610505036891 12.5130403635143 4.11550492828263 1.63478942793608 12.8148702232035 8.06963939459947 9.55219018893764 7.19131763898581 8.02787188889768 8.21686207438607 8.89589364354087 10.9964617343637 6.51956790181628 7.10167042417413 3.65584352070434 5.25609831637488 7.0643063327051 6.6251509110751 8.10232137725989 7.45287903945061 7.58869250986202 9.73947775651398 3.71348606368934 3.88532394048055 7.25005057534336 7.65848267638935 7.04426940023717 7.28378333589354 6.64011649852028 6.05531561325197 7.07202288834975 8.778029827502 3.91949955144582 4.96906676913445 5.48685161907434 4.43104094472317 12.3054778171481 5.68664909805453 5.8583361780544 5.13899382381502 7.3002947154164 7.9709378978933 4.70937025428524 4.05802446917487 3.94259695590197 4.87733699671184 4.76653003407622 4.48413234862701 4.71801733057747 4.70224387312958 4.89172629443136 6.29073169340393 1.11932842234035 4.25663364647244 3.22017537932639 4.12156354147004 3.58016806088698 3.71905115717043 4.12145574052197 4.26884882629537 6.89888678989125 7.74345162754186 -0.996410237770577 1.09769990547327 2.37205238241446 2.43364493191629 3.10465496615617 2.56993911373756 2.94432754904307 3.93849884076321 4.08978681592277 3.70968082019214 -0.834812599136089 1.28974743481302 1.41165247476653 0.843554155845886 1.67032046780713 1.58008201021187 3.81142065590279 2.46468489177018 3.95367880900393 3.15365437280835 -1.9285021478313 -0.861679900658354 -0.898913525594054 -0.336576707173708 -0.540636147819783 -0.401644339768828 2.01711727360101 1.70314967410459 2.5743385073485 0.192295206674848
"R56" 8.38777867074732 4.68965673394124 1.61885859210913 5.10552836166528 8.83052505237474 5.77316456313669 11.0674157461665 7.60198402242579 11.3212971567561 11.0110741745861 2.34007771492994 3.67147957755394 13.1436324100021 8.22361537622231 10.2072735892173 7.11477466143176 8.36621341648762 9.26263613918503 8.47018496582244 10.472181444125 8.76177852397134 8.65021492835606 4.47077791518643 7.25932120207492 7.85044148093283 7.44393172347786 9.40175545380117 7.6674713421044 7.59949339959957 8.76689051319389 2.01710657034579 4.0317112172916 6.21107341782006 7.69182692558265 7.22776393468491 7.33638846825265 6.79329516130954 6.68310559736194 7.96254697950469 8.85994831280031 4.16398015226694 5.08155865977202 5.69018080795186 5.06309679983186 5.68664909805453 13.8696913010952 6.22531918804782 6.83460964195746 7.48033238969477 7.49883159358054 2.72250219241116 3.86816358389404 3.69146408569593 4.39635701888932 5.23463134379533 6.15437057775443 5.60182611368729 5.07635530591758 4.93278360846815 6.22237889732338 -0.151779456191935 4.59336029585315 3.07275170741559 4.32105332249498 4.16844777230825 3.58404784404187 4.49099822650715 5.44742455381891 7.24706943922188 7.33560516007631 -1.50696021709251 0.475343469689456 3.15473360874272 2.68704212198213 2.91158143581923 3.71982551939775 2.90474576482892 4.05637595319172 4.27792307597413 2.93787395786004 -0.99511713794563 0.77380869429556 1.15579946412364 1.15161989467835 2.08290952526192 2.90495927412072 3.05391311665548 3.77592579628909 2.99687282744931 3.77067265027847 -2.60102652851818 -1.47082709563644 -1.65481380965985 -0.429215059105152 -0.185982502527051 0.292363522719471 2.91550363220617 3.11262234220403 2.01255661656917 2.09961509871921
"R57" 13.0122453048569 4.22653933964366 3.36642472144534 4.64982132939923 11.3814725754681 11.8335063701336 14.0750177543968 14.0635304964154 12.7488614781124 15.1571324673612 1.82139719368266 3.01862226319411 14.5208798508557 11.0711360914073 12.4897320429893 8.14161297227777 9.30890394987743 8.35384530323607 11.1329919371238 13.5452965629822 8.86685968832408 8.25746714367361 3.98192024465144 7.60668210933106 9.36629852324653 8.85295807085194 9.25775430318058 8.83001880975532 9.47927721352377 10.9022814362062 1.90678186395423 4.69834031838406 6.29825429636327 7.178982541157 7.37448154902424 6.92794047971982 7.41817688718732 7.47330644827559 9.26492439841164 11.2707934423055 1.92140214258143 5.41287304175181 6.13284770256821 4.382453707646 5.8583361780544 6.22531918804782 13.9555514341242 7.80618159188219 9.4627948220085 11.2289896235608 3.61604037731414 3.19361442899785 4.53879210048613 4.02380872118001 4.53601857904154 4.81003061129622 6.33731562819078 6.39212174133126 7.03619592048343 8.5807764224635 0.478290182233863 3.95746191833819 3.31888073047664 4.01839333017116 4.42897247055993 5.10854567665378 4.77936479132644 6.52796920392677 7.11355427828962 10.6704361694428 -1.60205804826382 0.68106401899381 1.99724746482109 3.23692625954008 4.8325365070928 4.58564102317275 4.68668474586066 7.08117862376978 5.68752542961808 2.5090527589742 -1.63878582199861 0.601814278821789 1.78809301540077 1.01611265177105 2.32934668020641 3.90749388625766 4.98254226088424 3.80502009731308 5.09560999290763 4.26806077700588 -3.01396500105912 -1.20441655452303 -1.19408823623479 0.0490172605542917 -0.138477844126243 0.490511787182169 2.85064604017208 2.17373039421022 2.45828413774548 1.15765317731898
"R58" 10.166528269106 5.66952561797036 1.59827044136115 3.8454503749101 8.6361624215493 11.7559275496822 15.3117314167749 13.1264457243708 15.4768050928219 14.3740603052782 0.230560854299582 0.391091348501219 22.3948097378248 9.41270619158223 11.0026794611841 7.30218479421284 9.32556837425893 11.4099244887766 12.8989204388701 13.560050467137 8.80291905986237 9.45614747379487 1.51435982659649 10.1573663832692 8.15576754825559 10.1049876888284 10.4239173517866 10.9972027398674 10.8233050216744 10.842045927206 -0.548849578789621 3.52384229404394 7.055518173956 8.13624436486582 8.36393474786125 8.39238263969105 8.5155780406851 8.23764596745544 10.4140297143423 9.86653642887783 3.83258985910897 5.37286079555054 6.29072511889483 5.51504572391128 5.13899382381502 6.83460964195746 7.80618159188219 17.028388710263 10.4331786273208 9.26162207082119 2.52915826995725 3.25367270416001 3.76749982699557 5.02539504663274 4.50796406771368 6.56240789162278 6.84596660613347 7.82304146539354 8.55822917988701 5.66951793869715 -0.305203326130908 4.23970136801183 3.44550995289755 4.7136309280148 4.23804508754814 5.54322962737762 6.44008384902848 6.30975049131263 9.19023056389093 10.7915548287774 -1.94219809774162 0.824565261848284 3.08423467888 3.11983990056817 4.72183797668862 5.57220716717481 4.99500094751139 7.07614497342193 7.19165052743145 2.23786151929743 -2.45528709277615 0.211895224037043 1.9532917161126 1.54068089953735 2.68279456406532 5.18362024644234 5.1512854867561 5.61969766563522 5.43453643515576 3.42743876099217 -3.00196613262062 -1.8245502941321 -2.11038289799284 1.21187948047347 0.821725662013494 0.189057645499557 3.65952648491413 3.1813636196188 0.800506266570539 0.398901057076564
"R59" 11.5423545801213 9.06760837908469 0.38225060649484 1.98443994212432 12.7820877862412 15.0851034764892 20.8576293770433 16.844592121077 25.4248792837364 24.8935001104297 -2.25419912591864 -0.203826836956705 20.4116376431155 11.2988090967486 13.5775992542017 14.1652393374149 15.1229705247532 16.5533422465319 18.3509924120896 21.8491600589832 7.64615001212563 15.8019785235878 0.272878579543834 11.0278598515441 11.2759044183991 11.2589652947245 14.6295466200841 13.9778539132383 15.6098093649325 18.8383657547159 -2.63346556424475 1.37633690908698 10.5230149146477 10.3195888073039 12.4241319888212 10.5540016634185 10.6412794000471 13.4199671319163 13.9237594871294 17.1797821634331 1.95407426952702 5.31905891032351 4.8049325985046 6.94909807898972 7.3002947154164 7.48033238969477 9.4627948220085 10.4331786273208 29.9181600439327 18.1235238779947 2.42785219373019 4.0727196811069 4.08039852093551 5.99234913763508 7.07421959110991 9.54326699955276 8.75781686950931 13.1349374879856 12.7338862670579 14.1355111227442 -3.25027181942107 0.64295576943989 2.81261880520043 4.03694189529807 5.27207889307279 7.63080730945853 10.0986861010716 11.6414041910346 18.6019757611084 19.5626259110971 -5.13577857069042 -0.204312495748572 3.13741445893687 5.51672374556653 5.44813742458242 4.77904192239108 8.05010564043072 11.9108368914344 12.6181943781415 0.292570266512729 -4.85666952761772 0.0502558944014441 1.8298999082932 3.18075770797098 4.02484371434949 7.05234277711507 11.5065422810316 11.9677302652769 10.1350594282264 2.36371320272658 -3.98671945386325 -2.52611454736823 -2.23173741825771 1.59311634680661 1.92158180689182 3.53809666071388 6.56970674632963 7.28961963802159 -0.52703277674405 -1.61032834975034
"R510" 17.2618035016524 16.7209709691469 3.39346922187445 10.5464854598634 17.991573043841 23.8307927830017 27.0757358273478 20.5572581521474 22.3823895541289 30.1001372407544 0.499930954531025 2.69196638327416 19.7063470905284 15.858745838186 17.6882873501784 12.9668866007982 14.9440133873104 16.3771967332302 17.7705844266832 25.8299555631929 9.41375994420371 10.1485665496864 1.73152137828144 12.0763209128263 10.7443686281218 11.6166888165661 13.7894404945104 13.1929890375962 17.8700439769493 21.7851260046377 -0.538386188800668 2.79819457378393 8.74649139118585 8.91662601432724 10.1740779175641 10.8159417636 11.5851592087446 11.1626028163531 15.7190822136545 24.0440596187824 4.1207963682005 5.50968454101581 5.14315494428158 4.27648702599085 7.9709378978933 7.49883159358054 11.2289896235608 9.26162207082119 18.1235238779947 45.799092326452 4.44644820400797 4.20041620943905 3.90490598100664 3.97503296380257 5.73745506403442 7.5454120938178 7.60206851786372 11.6205363375793 14.4036885058951 17.671489110729 -1.79386461262436 -2.40139969659028 3.02949399397765 2.62122733750627 5.26366360986207 7.16923472034537 7.16123850335607 13.1013090425965 19.6839311146093 26.2334521251927 -5.21811102470862 -0.794282872373204 1.91428775896551 3.63454833015085 6.59944325221682 3.90749549806741 8.68832057492334 11.2332210928358 9.79739702631886 9.25149715680164 -4.50693053761233 -0.30911360013062 1.27582741875932 1.56983996845069 1.8695291805208 6.91009895033187 11.079726329874 11.9344268109195 14.4327758464726 7.04264710287268 -4.78212322669505 -2.98010217790062 -2.56216846067034 1.20440247515409 1.88384424873735 3.78094854096886 5.57293658410561 4.61297562068928 3.73265362992714 1.51036169557705
"R61" 19.3416554889475 4.66763546619444 14.4105427735888 10.4170647312306 17.7371923911713 13.8820351070815 12.3063478250158 11.7439547195571 9.96145758864756 10.292042857351 8.32806402909057 5.89597800713913 19.54058818524 15.3383221342629 9.61019992473058 8.77825425852173 10.4022623354213 8.59233875009343 9.12335202613887 11.6933275631209 16.4152605036461 15.1672250684338 4.76392008705618 7.23122949737025 10.6717134162146 7.5060932589858 6.00378378130987 5.9969520366267 8.64307828122075 5.10537292046421 9.99784849213286 6.93954915355165 10.2543598441923 9.65370508942729 7.18401012013004 7.65524410034257 5.30305871516227 4.7836201697099 7.40846324036224 9.50430694018284 10.7603887435172 9.2515350219352 7.3484692922937 3.42823391549929 4.70937025428524 2.72250219241116 3.61604037731414 2.52915826995725 2.42785219373019 4.44644820400797 31.5101912902549 5.84743196255374 5.82113332696511 3.63717239034687 0.991990339698816 2.01001719804399 3.19508003977336 0.181222784792286 0.0288182363300099 -0.183199572748888 8.30073183684927 7.47775778676391 2.55473567744483 1.45292742386237 2.33100077536773 1.81261300773552 -0.914898638800582 2.47281314718138 -2.69945951195422 7.42724485463977 5.1826913254388 1.88747803878028 2.8255155981569 -0.0467180902968841 1.06577446066674 -0.144632767165715 -3.0340790172277 1.08406172347608 -0.251953069826324 2.30031995733619 3.90670561511753 0.942118570335835 -0.284693235353467 -3.27658810099528 -2.90475242617353 -1.16846403012975 -3.94564954815572 -3.5170946714854 -3.85053361060464 -2.13261931143624 -0.100002013782937 -1.32526163476403 -1.65253002657335 -3.1100514858264 -3.12689584197184 -1.33726570525973 -4.23407300376623 -1.78817826729511 2.92705142455125 -2.0508404219659
"R62" 9.35652908944841 8.68083344497153 5.51450070709456 3.42528460266904 6.84282160004198 5.08828329202074 7.97697658756739 5.74729884429501 8.43612998002616 6.6355645997472 6.29870201702685 3.70288199060461 10.3962717688047 5.03579827352423 7.73567658609009 3.5792653332464 5.78318146143546 5.79896893768636 5.84367665623876 6.65932674689653 8.52127682970807 8.42548017517459 4.57469027999686 5.33678002875555 5.93285943937875 4.40140579666978 4.89848857518596 4.78968155760964 5.1241240611464 4.64688109051813 5.48870490852005 4.70734819602135 6.06125468979755 6.8068274110629 4.75490752960473 5.15492142627523 3.77786097017687 3.31186006774381 4.11628537490383 4.13131143653889 7.58799315899907 5.48661789037547 5.33588777282054 3.91098038027012 4.05802446917487 3.86816358389404 3.19361442899785 3.25367270416001 4.0727196811069 4.20041620943905 5.84743196255374 12.1155918780716 3.57925145578164 3.10481550632682 2.59423691932631 2.66991957592124 2.0269561263783 2.52675793050143 1.17093433646218 2.17663963601123 4.01680687931679 3.95579698653272 2.66316290249918 2.40868567648072 2.27315866194246 2.24162703070652 1.74832507551347 1.91404500743845 3.33353546693944 4.0696756236623 2.03460356870433 1.96473785731623 2.28093906487273 1.53682077193933 0.624979591636101 0.640820808752792 1.29410056122416 1.88910411627071 2.63275263558337 -0.802623739028854 1.31839741702762 1.3993782821931 0.943994171553644 -0.396030734090123 0.126078488334215 0.921665225666712 -0.29224354968265 -0.136393423080674 0.568703570814209 -0.00789836630264929 -1.09473519288853 -0.94799701553565 -1.44685964506658 -1.05173288128322 -1.41358537374164 -1.25890711928227 -0.384754139819232 0.0914814347370637 0.37606930904205 -0.0910430575178005
"R63" 5.4780485483582 1.69325687415475 5.24399599487619 6.97376190262382 6.35817944830634 4.6076191748679 8.23374485753435 6.82824132419461 7.36194693012441 5.56480534015706 6.12974162385478 7.39541843862891 13.3777277739612 3.53523869382603 8.39293626181737 2.96455478734447 5.87381268554464 5.72115280882959 7.41871866432223 8.22515670312229 7.90487994656442 8.26625877834256 5.9208223286075 4.72752821767257 7.2896964136518 6.94349419482665 4.25410550703195 5.09954381649834 3.59188654384531 5.51939656525112 6.88615969991728 4.97665545984816 6.95529439727111 6.31930766196211 5.57063225563429 3.05993654204133 3.69868479557237 3.41598925123272 4.95898482357609 6.02881376554383 5.11818617528859 3.97298336761073 5.86259183245009 3.42921368360347 3.94259695590197 3.69146408569593 4.53879210048613 3.76749982699557 4.08039852093551 3.90490598100664 5.82113332696511 3.57925145578164 12.6046688681945 3.1935248983286 2.06637805029352 1.77763388564596 3.58565428586971 1.84640176733621 1.30307826136425 5.04188151895354 3.30034822853635 7.6900697357163 2.99449402297477 2.77812069744403 2.23684989593887 2.26597438028128 0.986280309603385 1.15813300281525 -0.489814890918028 1.69760169397706 1.32700627676807 2.25940029525523 1.8614964070206 1.90241363022963 2.00157580338732 2.87312426930943 0.853067630682566 1.36298657965986 2.65861915758903 2.49692595718835 1.4246521121408 0.687024555203355 1.19340088274301 -0.531599234409755 0.542844076425668 0.764885863297647 -0.624014199159853 0.0373042265838389 -1.03750461405759 2.61628829725967 -2.04420312630279 -0.421429622971091 -0.110132449744529 -1.59117364556189 -1.49807200029549 -1.13703991764814 -0.417846106533223 -0.058630841221257 1.82701650897305 1.49488175547537
"R64" 5.66922704500726 1.37847739351726 3.83939825659651 2.31886563564472 7.65335228463522 3.86740263130617 6.90751448247454 5.96181657924773 8.38415413287432 7.38226067927022 3.04708022365105 1.74159494562854 8.65911988762095 5.1497458359618 5.90137734681387 5.25687064595509 5.79794162420778 6.30204792042151 6.35361712983227 7.07561631813777 6.88072239249551 6.00070722470332 3.10693868575312 4.21650957921615 6.29941486765877 4.67722891098184 4.79079495140435 5.95436643441538 4.67219922796221 6.03318280662111 1.56596621111969 3.79718515390814 5.78306086053484 5.63449849249801 5.76730685814427 5.14920987115083 4.97816708298834 4.88935901723229 5.98856090296686 6.26678887930866 3.35123771555608 3.47005656072974 4.46433790512238 3.63436475131551 4.87733699671184 4.39635701888932 4.02380872118001 5.02539504663274 5.99234913763508 3.97503296380257 3.63717239034687 3.10481550632682 3.1935248983286 11.576901696027 3.948750897873 4.05812876332678 4.16472634097155 4.25763895205856 2.75892847460658 4.99646302710102 0.791577107542513 3.48226101429641 2.81061318275992 3.3659865553484 3.25440613833999 3.24023588557883 4.09574993365635 3.59209791398975 4.1823052731459 5.24750983413367 0.069611904494401 1.57211593217897 2.38503546729637 2.68933121401748 2.22038663122767 2.53199384767559 1.94702594008938 3.30195649427058 3.33852770132605 1.85382309088677 -0.566174062081767 1.03460194513515 1.84242813233817 1.43237709824128 1.79136420703954 1.43442285490315 2.42599544110139 2.56510476146436 2.36370089372687 2.02595739378798 -1.51400492507214 -0.666447575938252 -0.36929967277452 -0.333765817258332 -0.524494522699356 -0.0384059976058522 0.727904501508178 1.39201085023862 1.84442001006552 0.272747309323453
"R65" 5.51247887304605 3.2331887555975 1.89353528679087 2.5171436622563 8.24967182326214 7.41091142527042 6.74812565569774 6.34132991032395 8.51320739105158 8.07369864955855 1.57505089592494 1.79867598239916 5.11464396862046 6.59436935290688 5.37972131253316 5.98982709522614 4.93434488914256 6.04928653406753 5.47900431983732 5.80208584898997 3.63788504334169 5.07655904044534 2.82472150731338 3.78539956422877 4.44107898070139 5.18067054331746 5.91076787944195 5.65781708563953 6.06587981476406 6.40591067718803 1.30460169858828 1.91832184114218 5.24539941264085 5.4398377375486 5.30304567934227 5.91734568160644 5.20552488188885 6.08317856710906 5.24897096672902 5.54938973295597 2.46451877913854 2.99828546151558 3.90023151703225 3.84243444834179 4.76653003407622 5.23463134379533 4.53601857904154 4.50796406771368 7.07421959110991 5.73745506403442 0.991990339698816 2.59423691932631 2.06637805029352 3.948750897873 10.1447439061097 4.77111266142277 4.2596872248094 4.49227078223601 3.88232736797559 6.14488649391631 -0.333190476816165 -0.108435454447379 2.57862138126026 3.91269121724835 3.01699135582489 3.60787474278619 4.30971931641799 5.50895962692835 7.45628524164049 5.80290178382407 -0.920207230825537 1.1130210397078 2.59272060745515 2.9644873877621 2.73265470213554 2.16040598871135 2.9030278690566 3.5987761722879 4.38076711910837 1.63123486392628 -1.19763954346689 0.5460905170539 1.84373477989973 1.58436419300771 2.13843218664215 2.64240428475219 3.44672467849248 3.42395922562656 4.04504309029341 2.38495580022263 -1.95599320622066 -0.678791170489042 -1.01442526908815 0.223619610190653 -0.320749742041666 0.169484780717385 1.79222694181193 1.53508456718745 0.417796426099753 -0.230581175054054
"R66" 5.21446820636886 4.10746835753774 -1.78353189187792 1.17698420417717 6.33792877282284 7.28345049080043 7.97814038880557 6.55280430002724 10.6007670681124 10.713852571759 -3.84208119341138 -0.966712814676818 8.55448913652611 5.40298994189116 4.95468078690239 6.8065693910614 7.07947440503764 8.3962769959739 7.45203211761792 7.81100022996903 4.43153975880009 5.96267996418489 -0.766591026435227 7.07954437831539 5.42906800598466 6.09424352232266 8.00503486910938 7.24769097102891 8.53908380672963 8.56498950907892 -3.38283070262379 0.60152815420771 4.97685689891047 5.487357582053 7.57520627420944 6.77804505618205 6.28909713310759 7.41168050401408 7.41676404895174 7.58331864497484 1.69399504397838 3.54807142240525 2.74221677471794 4.78921496575146 4.48413234862701 6.15437057775443 4.81003061129622 6.56240789162278 9.54326699955276 7.5454120938178 2.01001719804399 2.66991957592124 1.77763388564596 4.05812876332678 4.77111266142277 12.3232534498277 6.11583401636978 7.02694727497345 6.94415483267051 4.84237394285547 -1.70407998002001 -0.166046669443696 2.36529004113118 3.79513948781007 4.26848715367029 4.75120570678643 5.75092458213706 6.85921257725007 11.2769076183076 9.74437922651844 -2.79037591190634 0.474143642185612 2.86452658506673 3.49634824028635 3.96005356851514 3.88693978726463 4.36450817930937 5.84047962311038 6.13770918412163 0.379329559080181 -2.3660356230463 0.824494528985749 1.86394396734081 2.75795745258427 2.73451474948991 5.00105974623992 4.80972012052877 6.54490645940843 6.20855246769358 0.0454165889364741 -2.14824010332102 -1.5577220350989 -2.41505134304495 1.27295150536005 1.77818684810669 2.48844094630856 4.28241001127857 3.05235683843576 -1.05162797353868 -2.06817962320658
"R67" 7.6173811332197 -1.70488636687397 1.27121003316272 2.81766506323743 9.01657617492336 5.29184055974394 10.6443601123287 8.66748908323432 12.026631592695 9.623876605598 -2.9883281370644 1.84501335548187 17.6502045490883 5.06229310401763 6.53985484953327 5.49227401873563 8.45702405418357 9.33113169391274 10.68243557886 10.9429069962058 7.12849770264956 9.19959107383806 1.21659957456125 7.13989188799677 8.2847491758699 8.37848862925858 8.80866062853839 8.61399019507938 8.39720664343779 8.19399253282334 -1.18797005339316 1.38558159745912 5.84704980998841 7.25201042443558 8.14172749247409 6.95631757261042 6.72335281100577 6.65920889111512 7.92515289449733 6.72106121126671 1.83792151464976 4.41940936106264 4.16633579684281 3.9775423493849 4.71801733057747 5.60182611368729 6.33731562819078 6.84596660613347 8.75781686950931 7.60206851786372 3.19508003977336 2.0269561263783 3.58565428586971 4.16472634097155 4.2596872248094 6.11583401636978 13.7579203900679 6.50779230472253 5.18044285655431 4.63195832985049 -0.0329073153168278 4.70937538518004 2.98923407540334 3.94629268991567 4.51595267959932 4.3128962796707 4.5196557615299 6.21890796926319 5.3589561839801 8.71417305165717 -2.69500564518297 0.51636616265129 2.51310228999932 2.53092833643752 4.21186345561877 4.59768963060054 3.36157348477073 5.79446394205136 6.88653896888134 3.80487152085158 -2.00770021573204 0.168804083969416 1.07049014913249 1.13302140733315 2.43048008892071 3.42879792591671 3.57927119913005 3.74213687483537 3.94103040490879 1.75006923459107 -2.14691381025131 -1.25134420205859 -1.54559119596101 0.164371520103023 0.897371435648321 0.707009116241047 2.77172647023636 3.5927132478913 0.536045739894499 0.569341706828056
"R68" 6.61777345703256 12.5149737546853 0.858559046925504 0.740008573161846 6.6308994288897 7.37888203758621 9.65261379670771 9.34280987713795 15.9366299741785 15.3822158994058 -4.28193289173332 -0.208959623380293 11.117802111948 4.67310867374888 7.75469071649764 7.28095745977766 10.7888553269209 10.4740845931241 11.195482870339 14.1457555048425 5.0851897266438 6.63083286314449 -0.245052783442354 7.38185121293492 6.27860455030129 7.80282045250224 9.23123814535404 9.53421937244385 11.269240848041 11.872312061015 -3.03598172457282 2.40597373160864 4.77758205687123 5.39533794282256 7.9742378958413 7.52369218597535 6.8239510482423 8.82317044370901 9.41142480425315 12.1380696711814 1.64694201829965 2.83022880651594 3.90949996217922 5.23727256900049 4.70224387312958 5.07635530591758 6.39212174133126 7.82304146539354 13.1349374879856 11.6205363375793 0.181222784792286 2.52675793050143 1.84640176733621 4.25763895205856 4.49227078223601 7.02694727497345 6.50779230472253 20.1611121986185 10.4087364393217 8.72708837341021 -2.81614242785182 -1.18371913601627 1.97224533651813 2.69986935797807 4.37741463277081 4.46253976251349 7.51317671735392 8.14329983051762 14.1394848447704 13.1838579640484 -2.79434781498655 -0.110066429054562 2.89117947411015 3.85687643581606 3.17363738229856 4.00469966476433 7.59013411799136 7.58219378397985 8.91997851349407 0.943154996206888 -3.3494317778158 0.110365861845952 1.06238054954688 2.63084549352527 3.79496540888924 5.19520523703343 8.35995212288822 8.20045052902559 8.69076680902553 1.53320545430423 -2.87432903928216 -2.27029090241763 -1.40017979010479 1.67940102367407 2.11200642453155 1.69666114135975 5.43296032195702 5.93814326936511 1.18784634348329 -1.30265450017143
